datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-09 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-09 13:00:00;50.96162337499993;0.0;1.0;1.0;0.0;0.0;0.0;50.96162337499993;40.77985383174345;0.0;0.0;1.0;0.0;40.77985383174345;0.0;0.8002071192211802;
2021-12-09 14:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;128.5001538317649;0.0;0.8282540159137288;
2021-12-09 15:00:00;105.90990000000001;0.0;1.0;0.0;0.0;1.0;0.0;105.90990000000001;87.72030000002144;0.0;0.0;1.0;0.0;216.22045383178633;0.0;0.8282540159137288;
2021-12-09 16:00:00;82.59102799999994;0.0;1.0;1.0;0.0;0.0;0.0;82.59102799999994;67.79977977530467;0.0;0.0;1.0;0.0;284.020233607091;0.0;0.8209097454908144;
2021-12-09 17:00:00;55.134103749999895;0.0;1.0;1.0;0.0;0.0;0.0;55.134103749999895;44.34426208002111;0.0;0.0;1.0;0.0;328.3644956871121;0.0;0.8042982303856022;
2021-12-09 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;328.3644956871121;0.0;;
2021-12-09 19:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;28.0;39.2;0.0;1.0;289.1644956871121;28.0;;0.7142857142857142
2021-12-09 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;39.19999999999999;0.0;1.0;249.9644956871121;28.0;;0.7142857142857145
2021-12-09 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.9644956871121;0.0;;
2021-12-09 22:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93.43599999999999;105.25200000000001;0.0;1.0;144.7124956871121;93.43599999999998;;0.8877361000266026
2021-12-09 23:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;28.0;39.20000000000001;0.0;1.0;105.51249568711208;28.0;;0.7142857142857141
2021-12-10 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.51249568711208;0.0;;
2021-12-10 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.51249568711208;0.0;;
2021-12-10 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.51249568711208;0.0;;
2021-12-10 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.51249568711208;0.0;;
2021-12-10 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.51249568711208;0.0;;
