datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-10 12:00:00;99.25773499999991;0.0;1.0;1.0;0.0;99.25773499999991;80.19930116166566;0.0;0.0;1.0;0.0;171.92789804828578;0.0;0.8079904418700037;
2021-12-10 13:00:00;107.02317612499996;0.0;1.0;1.0;0.0;107.02317612499996;86.56996801842047;0.0;0.0;1.0;0.0;258.49786606670625;0.0;0.8088899166785076;
2021-12-10 14:00:00;113.01980049999997;0.0;1.0;1.0;0.0;113.01980049999997;91.48952062892594;0.0;0.0;1.0;0.0;349.9873866956322;0.0;0.8094999303146528;
2021-12-10 15:00:00;100.61046574999995;0.0;1.0;1.0;0.0;100.61046574999995;81.3090638675336;0.0;0.0;1.0;0.0;431.2964505631658;0.0;0.8081571162742941;
2021-12-10 16:00:00;60.91679925;0.0;1.0;1.0;0.0;60.91679925;48.744896356106274;0.0;0.0;1.0;0.0;480.0413469192721;0.0;0.8001880754774928;
2021-12-10 17:00:00;16.913462374999995;0.0;1.0;1.0;0.0;16.913462374999995;12.64513134550266;0.0;0.0;1.0;0.0;492.68647826477473;0.0;0.7476370636087849;
2021-12-10 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-10 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-10 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-10 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-10 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-10 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-11 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-11 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-11 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-11 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.68647826477473;0.0;;
2021-12-11 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;158.89539524999998;184.75746865678025;0.0;1.0;307.9290096079945;158.89539524999998;;0.8600214995647962
