datetime;(('bus_dem', 'dem'), 'flow');(('connect', 'bus_dem'), 'flow');(('storage', 'bus_dem'), 'flow')
2021-12-18 10:00:00;322.7374835;322.7374835;0.0
2021-12-18 11:00:00;317.19395337500004;317.19395337500004;0.0
2021-12-18 12:00:00;307.59178275000005;307.59178275000005;0.0
2021-12-18 13:00:00;303.240425625;303.240425625;0.0
2021-12-18 14:00:00;298.426890875;298.426890875;0.0
2021-12-18 15:00:00;298.05241675;298.05241675;0.0
2021-12-18 16:00:00;294.78124962500004;294.78124962500004;0.0
2021-12-18 17:00:00;287.921795375;287.921795375;0.0
2021-12-18 18:00:00;276.585994125;276.585994125;0.0
2021-12-18 19:00:00;266.516195375;173.08019537500002;93.43599999999998
2021-12-18 20:00:00;255.72940812500002;162.29340812500004;93.43599999999998
2021-12-18 21:00:00;237.427620125;237.427620125;0.0
2021-12-18 22:00:00;220.97540974999998;127.53940974999999;93.43599999999999
2021-12-18 23:00:00;211.34871187500002;211.34871187500002;0.0
2021-12-19 00:00:00;203.20132925000001;109.76532925000002;93.43599999999999
2021-12-19 01:00:00;199.673245375;106.237245375;93.43599999999999
2021-12-19 02:00:00;200.973437375;200.973437375;0.0
2021-12-19 03:00:00;201.83870425;201.83870425;0.0
2021-12-19 04:00:00;213.597167;213.597167;0.0
2021-12-19 05:00:00;227.48318287499998;134.04718287499998;93.436
2021-12-19 06:00:00;243.50294562500002;150.06694562500002;93.436
2021-12-19 07:00:00;260.54096087500005;260.54096087500005;0.0
2021-12-19 08:00:00;268.9410485;268.9410485;0.0
2021-12-19 09:00:00;274.594208;274.594208;0.0
2021-12-19 10:00:00;274.83625975;274.83625975;0.0
2021-12-19 11:00:00;266.645025375;266.645025375;0.0
2021-12-19 12:00:00;259.78148325;259.78148325;0.0
2021-12-19 13:00:00;256.77677125;256.77677125;0.0
2021-12-19 14:00:00;257.338296625;257.338296625;0.0
2021-12-19 15:00:00;259.65141450000004;259.65141450000004;0.0
2021-12-19 16:00:00;261.89132225;261.89132225;0.0
2021-12-19 17:00:00;258.24196475;258.24196475;0.0
2021-12-19 18:00:00;248.94440275000002;220.94440275000002;28.0
2021-12-19 19:00:00;245.389314125;199.55648699999998;45.83282712500002
2021-12-19 20:00:00;238.39186312500001;195.727644;42.66421912500002
2021-12-19 21:00:00;222.347325375;194.347325375;28.0
2021-12-19 22:00:00;213.46462075000002;185.46462075000002;28.0
2021-12-19 23:00:00;201.48194425;201.48194425;0.0
2021-12-20 00:00:00;194.38254412499998;194.38254412499998;0.0
2021-12-20 01:00:00;192.59094000000002;164.59094000000002;28.0
2021-12-20 02:00:00;191.54828412499998;163.54828412499998;28.0
2021-12-20 03:00:00;192.00278150000003;164.00278150000003;28.0
2021-12-20 04:00:00;195.39447900000002;155.721894;39.672585000000026
2021-12-20 05:00:00;205.900689375;159.741984;46.15870537500001
2021-12-20 06:00:00;220.7675475;173.74985099999998;47.01769650000003
2021-12-20 07:00:00;235.11487387500003;207.11487387500003;28.0
2021-12-20 08:00:00;245.82324825;245.82324825;0.0
2021-12-20 09:00:00;256.1482295;256.1482295;0.0
2021-12-20 10:00:00;258.819346125;258.819346125;0.0
2021-12-20 11:00:00;250.904229125;250.904229125;0.0
2021-12-20 12:00:00;244.943488;244.943488;0.0
2021-12-20 13:00:00;240.68392225;240.68392225;0.0
2021-12-20 14:00:00;238.951530375;238.951530375;0.0
2021-12-20 15:00:00;244.523180125;244.523180125;0.0
2021-12-20 16:00:00;249.673159375;249.673159375;0.0
2021-12-20 17:00:00;249.7156485;249.7156485;0.0
2021-12-20 18:00:00;244.30776150000003;189.584322;54.72343950000004
2021-12-20 19:00:00;242.80862625;124.981866;117.82676025
2021-12-20 20:00:00;238.67937700000002;81.21752699999999;157.46185000000003
2021-12-20 21:00:00;223.297446625;64.20435;159.093096625
2021-12-20 22:00:00;210.756961;62.537769;148.219192
2021-12-20 23:00:00;204.48665625;58.053222000000005;146.43343425
