datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');(('storage', '3'), 'delta');(('storage', '3'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-18 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.32410646646946;0.0;;
2021-12-18 10:00:00;55.318805499999996;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;55.318805499999996;43.797401759880074;0.0;0.0;1.0;0.0;136.12150822634953;0.0;0.7917271778379249;
2021-12-18 11:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;226.16320822636442;0.0;0.8496624156038943;
2021-12-18 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;316.2049082263793;0.0;0.8496624156038943;
2021-12-18 13:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;406.2466082263942;0.0;0.8496624156038943;
2021-12-18 14:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;496.2883082264091;0.0;0.8496624156038943;
2021-12-18 15:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;586.330008226424;0.0;0.8496624156038943;
2021-12-18 16:00:00;57.23422337499994;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;57.23422337499994;45.34999177357586;0.0;0.0;1.0;0.0;631.6799999999998;0.0;0.7923579477342022;
2021-12-18 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;631.6799999999998;0.0;;
2021-12-18 18:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;526.3999999999999;93.43599999999998;;0.8875000000000001
2021-12-18 19:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;421.1199999999999;93.43599999999998;;0.8875000000000001
2021-12-18 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;315.8399999999999;93.43599999999998;;0.8875000000000001
2021-12-18 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;210.55999999999997;93.43599999999998;;0.8875000000000001
2021-12-18 22:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43599999999998;105.27999999999997;0.0;1.0;105.28;93.43599999999998;;0.8875000000000001
2021-12-18 23:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;93.43599999999998;105.28;0.0;1.0;0.0;93.43599999999998;;0.8874999999999997
2021-12-19 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-19 09:00:00;48.89033499999999;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;48.89033499999999;38.58664371490869;0.0;0.0;1.0;0.0;38.58664371490869;0.0;0.7892489121808778;
2021-12-19 10:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;128.62834371492357;0.0;0.8496624156038943;
2021-12-19 11:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;218.67004371493846;0.0;0.8496624156038943;
2021-12-19 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;308.71174371495334;0.0;0.8496624156038943;
2021-12-19 13:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;398.7534437149682;0.0;0.8496624156038943;
2021-12-19 14:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;488.7951437149831;0.0;0.8496624156038943;
2021-12-19 15:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;578.8368437149979;0.0;0.8496624156038943;
2021-12-19 16:00:00;69.69584874999998;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;69.69584874999998;55.451074865767225;0.0;0.0;1.0;0.0;634.2879185807651;0.0;0.7956151745087578;
2021-12-19 17:00:00;20.81863224999995;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;20.81863224999995;15.832420771736125;0.0;0.0;1.0;0.0;650.1203393525012;0.0;0.7604928403371054;
2021-12-19 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.99999999999999;39.19999999999996;0.0;1.0;610.9203393525013;28.0;;0.7142857142857147
2021-12-19 19:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;45.83282712500002;57.20833205605479;0.0;1.0;553.7120072964465;45.83282712500002;;0.8011565007714498
2021-12-19 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;42.66421912500002;54.00853963842535;0.0;1.0;499.7034676580211;42.66421912500002;;0.7899532075969296
2021-12-19 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.999999999999993;39.2;0.0;1.0;460.5034676580211;28.0;;0.7142857142857141
2021-12-19 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460.5034676580211;0.0;;
2021-12-19 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460.5034676580211;0.0;;
2021-12-20 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460.5034676580211;0.0;;
2021-12-20 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460.5034676580211;0.0;;
2021-12-20 02:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;39.199999999999996;0.0;1.0;421.30346765802113;28.0;;0.7142857142857144
2021-12-20 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27.999999999999986;39.19999999999998;0.0;1.0;382.10346765802115;28.0;;0.7142857142857143
2021-12-20 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;39.672585000000026;50.987462815575554;0.0;1.0;331.1160048424456;39.672585000000026;;0.778085097968062
2021-12-20 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;46.15870537500001;57.53741749465127;0.0;1.0;273.5785873477943;46.15870537500001;;0.8022380458645187
2021-12-20 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;47.01769650000003;58.4048625331622;0.0;1.0;215.17372481463212;47.01769650000003;;0.8050305139114649
2021-12-20 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.000000000000043;39.20000000000003;0.0;1.0;175.97372481463208;28.00000000000003;;0.7142857142857149
2021-12-20 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175.97372481463208;0.0;;
2021-12-20 09:00:00;76.79718549999996;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;76.79718549999996;61.62548988577151;0.0;0.0;1.0;0.0;237.5992147004036;0.0;0.8024446401850436;
2021-12-20 10:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;327.6409147004185;0.0;0.8496624156038943;
2021-12-20 11:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;417.68261470043336;0.0;0.8496624156038943;
2021-12-20 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;507.72431470044825;0.0;0.8496624156038943;
2021-12-20 13:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;597.7660147004631;0.0;0.8496624156038943;
2021-12-20 14:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;687.807714700478;0.0;0.8496624156038943;
2021-12-20 15:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;777.8494147004928;0.0;0.8496624156038943;
2021-12-20 16:00:00;85.68821262499995;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;85.68821262499995;70.28488704559113;0.0;0.0;1.0;0.0;848.134301746084;0.0;0.8202398543797514;
2021-12-20 17:00:00;16.562623499999972;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;16.562623499999972;12.382606102207687;0.0;0.0;1.0;0.0;860.5169078482917;0.0;0.7476234729484558;
2021-12-20 18:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.14464142213203;68.63147357990226;0.0;1.0;791.8854342683894;57.144641422132025;;0.8326302560821893
2021-12-20 19:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;117.82676025;140.8294342683891;0.0;1.0;651.0560000000004;117.82676025;;0.8366628813224429
2021-12-20 20:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;139.74800000000005;162.7640000000001;0.0;1.0;488.29200000000026;139.74800000000005;;0.858592809220712
2021-12-20 21:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;139.74800000000005;162.7640000000001;0.0;1.0;325.5280000000002;139.74800000000005;;0.858592809220712
2021-12-20 22:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;139.74800000000005;162.7640000000001;0.0;1.0;162.7640000000001;139.74800000000005;;0.858592809220712
2021-12-20 23:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;139.74800000000005;162.7640000000001;0.0;1.0;0.0;139.74800000000005;;0.858592809220712
